customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
InvalidCategory,Female,0.0,Yes,No,37.0,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,72.1,2658.4,No
7950-XWOVN,Male,0.0,No,No,11.0,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,34.7,383.55,No
4390-KYULV,Male,0.0,Yes,No,3.0,Yes,InvalidCategory,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.55,51.15,Yes
4647-MUZON,Female,0.0,Yes,No,18.0,Yes,No,Fiber optic,InvalidCategory,InvalidCategory,Yes-badformat,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.95-badformat,1745.5,No
9702-AIUJO,,0.0,Yes,Yes,50.0,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.8,2230.85,No-badformat
8849-PRIQJ,Female,0.0,Yes,Yes,67.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,,,One year,Yes,Electronic check,109.4,InvalidCategory,No
8851-RAGOV,Female,0.0,Yes,No,25.0,,No,DSL,Yes,Yes-badformat,No,Yes,No,Yes,Month-to-month,Yes,,71.05,1837.7,No
1304-NECVQ,Female,1.0,No,No,,Yes,Yes-badformat,Fiber optic-badformat,No,No,Yes,No,No-badformat,No,Month-to-month,Yes,Electronic check,78.55,,Yes
5396-IZEPB,Male,InvalidCategory,No,No,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No-badformat,Credit card (automatic),19.7,180.7,InvalidCategory
1729-VLAZJ,Female,0.0,No,Yes,10.0,No-badformat,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,InvalidCategory,411.45,No
8285-ABVLB,Female,InvalidCategory,Yes,InvalidCategory,70.0,Yes,No,No,No internet service-badformat,No internet service,No internet service,No internet service,No internet service,No internet service-badformat,Two year,No,Credit card (automatic),19.85,1328.35,No
0701-TJSEF,InvalidCategory,0.0,No,No,9.0,Yes,,DSL,Yes-badformat,No,Yes,Yes,No,Yes,Month-to-month,,Bank transfer (automatic),68.25,576.95,No
5712-VBOXD-badformat,Female,0.0,No,No,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,,,Yes,Credit card (automatic),20.15,68.45,No
InvalidCategory,Female-badformat,0.0,No,No,2.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No-badformat,Mailed check,50.95,123.05,No
InvalidCategory,Female,0.0,No,Yes,1.0,Yes,No,Fiber optic,No-badformat,InvalidCategory,No,No,No,Yes,Month-to-month,No,Electronic check,78.65,78.65,Yes
1559-DTODC,Male,InvalidCategory,No,No,19.0,No,No phone service,DSL,No-badformat,No,No,No,No,No,Month-to-month,Yes,,25.15,468.35,No
4797-MIWUM,Male,0.0,Yes,Yes-badformat,,Yes,No,No-badformat,No internet service,No internet service,No internet service,No internet service,No internet service-badformat,No internet service,Month-to-month,Yes,Bank transfer (automatic),,174.7,No-badformat
6959-UWKHF,Male,0.0,No-badformat,No,1.0,Yes,No,DSL,No,No,No,No,No-badformat,No,Month-to-month,Yes,Electronic check,42.9,42.9,Yes
8720-RQSBJ,Male,1.0,No,No,,InvalidCategory,No,,No,No,No,InvalidCategory,No-badformat,No,,No,Electronic check,44.0,44,No
4537-CIBHB,Female,0.0,Yes,Yes,9.0-badformat,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,172.35,No
3815-SLMEF,Female,0.0,No,No,3.0,No-badformat,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.25-badformat,139.35,Yes
5154-VEKBL,Female,0.0,No,No,9.0,,No phone service,DSL-badformat,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,58.5,539.85,Yes
4324-AHJKS,Female,0.0,No,No,,Yes,No,DSL,Yes-badformat,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.8,,No
InvalidCategory,Female,0.0,Yes,Yes,56.0,Yes,No,,No,No,No,No,Yes-badformat,Yes,One year,No,Bank transfer (automatic)-badformat,88.9,4968,No
4495-LHSSK,,0.0,No,Yes,,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,InvalidCategory,InvalidCategory,57.65,992.7,No
5655-JSMZM,Male,1.0,,InvalidCategory,49.0-badformat,Yes,,InvalidCategory,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,4718.25,Yes
5915-ANOEI,Male,0.0,InvalidCategory,No,70.0,Yes,Yes,DSL,Yes-badformat,Yes,Yes,Yes,InvalidCategory,No,InvalidCategory,No,Mailed check,79.15,5536.5,No
9861-PDSZP,Female,0.0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.05,7806.6,No
4505-EXZHB,Female,1.0,,No,6.0,Yes,No,Fiber optic,No,No,InvalidCategory,No,No,No,,No,Electronic check,74.4,434.1,Yes
7225-CBZPL,Male,1.0,Yes,No,,InvalidCategory,Yes,Fiber optic,,,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.8,1563.9,No
6704-UTUKK,Male,0.0,Yes,No,29.0,InvalidCategory,No phone service,DSL,,No,No,No,Yes,Yes,Month-to-month,InvalidCategory,Electronic check,45.9,1332.4,InvalidCategory
4587-VVTOX,Female,0.0,Yes,No,6.0,Yes,InvalidCategory,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,,545.2,Yes
2019-HDCZY,InvalidCategory,0.0,Yes,InvalidCategory,63.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,102.6,6296.75,No
4652-NNHNY,Male,0.0,Yes,No,16.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.85,1284.2,Yes
InvalidCategory,Male,0.0,No,No,59.0,Yes,No,DSL,No,No,Yes,InvalidCategory,No,Yes,One year-badformat,Yes,Bank transfer (automatic),61.35-badformat,3645.5,No
7404-JLKQG,Female,0.0,No,No,3.0,Yes,No,DSL,No,No-badformat,Yes,No,Yes,No,Month-to-month,No,Electronic check,57.55,161.45,No
7421-ZLUPA,InvalidCategory,0.0,No,No,8.0,,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,29.25,226.95,No
8972-HJWNV,Female,1.0,Yes,,,Yes,Yes,Fiber optic,No,,No,No,No,Yes,Month-to-month,Yes,Electronic check-badformat,84.55,646.85,Yes
3274-NSDWE,Female,0.0,No,No,68.0,Yes,No,No,No internet service,InvalidCategory,No internet service,,No internet service,No internet service,Two year,No,Credit card (automatic)-badformat,19.6,1441.65,No-badformat
2632-IVXVF,Female,0.0,Yes,Yes,68.0,Yes,Yes,Fiber optic-badformat,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.75,7511.3,No
3692-JHONH,Female,1.0,Yes,No,InvalidCategory,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,,Yes,Electronic check,106.5,5621.85,No
,Male,InvalidCategory,Yes,Yes,72.0,,Yes,Fiber optic,Yes,Yes,No,Yes,,Yes,Two year,Yes,Credit card (automatic),107.7,7919.8,No
5914-GXMDA,InvalidCategory,0.0,Yes,No,32.0,Yes,No,No,No internet service-badformat,No internet service,No internet service,No internet service,No internet service,No internet service,One year,,Mailed check,19.3,593.2,No
7463-IFMQU,Female,0.0,Yes,InvalidCategory,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1423.65,No
2920-RNCEZ,Male,0.0,Yes,InvalidCategory,1.0,Yes,No,Fiber optic,No,InvalidCategory,No,No,No,No,Month-to-month,Yes,Credit card (automatic),,69.95,No
2541-YGPKE,Male,0.0-badformat,Yes,Yes,42.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),63.7,2763.35-badformat,No
8515-OCTJS,Female,0.0,No,No,25.0-badformat,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year-badformat,No,Credit card (automatic),24.75,692.1,
5382-TEMLV,Male-badformat,0.0,No,No,45.0,Yes,,,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.9,2298.55-badformat,No
3441-CGZJH,Female,0.0,Yes,Yes,43.0,No,No phone service,,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.4,InvalidCategory,No
9592-ERDKV,Male,0.0,Yes,No,37.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,79.25,2911.8,No
2860-RANUS,Female,1.0,No,No,20.0,Yes,Yes,Fiber optic,No,No,No,InvalidCategory,No,InvalidCategory,Month-to-month-badformat,Yes,Credit card (automatic),85.8,InvalidCategory,Yes
InvalidCategory,Female,0.0,No,No,,No-badformat,No phone service,DSL,No,No-badformat,InvalidCategory,No,No,No,Month-to-month,Yes,Electronic check,24.45,86.6,Yes
4778-IZARL,Male,0.0-badformat,Yes,No,63.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.1,6705.7,No
0432-CAJZV,Male,0.0,No,No,3.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,90.7,237.65,No
7008-LZVOZ,Male,0.0,Yes,Yes,66.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1672.35,No
8868-WOZGU,Male,0.0,No,No,InvalidCategory,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes-badformat,InvalidCategory,Yes,Electronic check-badformat,105.7,2979.5,Yes
1200-TUZHR,InvalidCategory,1.0,,No,8.0,Yes,Yes,Fiber optic,,No,No,No,No,Yes,Month-to-month,No-badformat,Electronic check,85.2,695.75,No
9365-CSLBQ,Male,0.0,No,Yes,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,,No,Mailed check,24.35,1654.6,No
1334-FJSVR,Male,0.0,No,No,1.0,InvalidCategory,,DSL,No,No,No,InvalidCategory,No,No,Month-to-month,Yes,Electronic check,24.25,24.25,Yes
5884-FBCTL,Female,0.0,Yes,InvalidCategory,72.0,Yes,InvalidCategory,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.1,1857.85,No
7130-CTCUS-badformat,Male,1.0,Yes,No,16.0,Yes,No,DSL,InvalidCategory,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.55,825.1,No
6242-FEGFD,Male,nan,Yes,No-badformat,66.0,Yes,Yes,Fiber optic-badformat,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,96.6,,No-badformat
7625-XCQRH,InvalidCategory,0.0,No,InvalidCategory,11.0,Yes,Yes,InvalidCategory,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,837.95,Yes
6194-HBGQN,Male,0.0,No,No,InvalidCategory,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,InvalidCategory,81.15,4126.2,No
7634-WSWDB,InvalidCategory,0.0,No,Yes,8.0,No,,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.5,330.8,No
6986-IXNDM,Male,0.0,No,No,,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.9,1337.45,No
1731-TVIUK,Female,0.0,No,No,4.0,Yes-badformat,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.5-badformat,362.2,Yes
2987-BJXIK,Female,0.0,No,No,70.0,Yes,Yes,DSL,Yes,Yes,Yes,No,InvalidCategory,Yes,Two year,No,Mailed check,,5991.05,No
9769-TSBZE,Female-badformat,0.0,No,Yes,70.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No-badformat,Electronic check,66.0,4891.5,No
0406-BPDVR,Female,1.0,Yes,No,54.0,Yes,nan-badformat,Fiber optic,No,Yes,No,No,Yes,Yes,InvalidCategory,Yes,Credit card (automatic),101.5,5373.1,Yes
0618-XWMSS,Male,0.0,No,Yes,28.0,Yes,No,Fiber optic,Yes,No,InvalidCategory,No,No-badformat,No,Month-to-month,Yes,Bank transfer (automatic),74.9,2068.55,Yes
1395-WSWXR,Male,0.0,No,No,24.0,,,No,InvalidCategory,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check-badformat,20.75,487.05,
6023-GSSXW,Female,0.0,Yes,No,69.0,Yes,No,DSL,No,InvalidCategory,No,No,No,InvalidCategory,Two year,Yes,Credit card (automatic),61.45,4131.2,No
6752-APNJL,Male-badformat,0.0,Yes,Yes,42.0,Yes,No,DSL-badformat,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.5,2301.15,No
,Female,1.0,No,No,2.0,Yes,No,Fiber optic,No,,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,131.65,Yes
0420-HLGXF,Female-badformat,1.0,No,No,39.0,Yes,Yes,Fiber optic,No,,Yes,,Yes,Yes,Month-to-month,Yes,Electronic check-badformat,99.75,4036,No
7446-KQISO,,InvalidCategory,Yes,Yes,45.0,Yes,Yes,InvalidCategory,No,Yes-badformat,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,4900.65,No
9823-EALYC,Male,InvalidCategory,Yes,,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,InvalidCategory,80.85,5727.45,No
0582-AVCLN,Female,0.0,No,No-badformat,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,,Mailed check,20.3,743.05,No
5803-NQJZO,Male,0.0,Yes,No-badformat,72.0,InvalidCategory,Yes,DSL,Yes-badformat,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.8,4804.65,No
2565-JSLRY,Male,0.0,No,No,1.0,Yes,Yes,No,No internet service,No internet service,,No internet service,,No internet service,Month-to-month,Yes,Mailed check,24.05,24.05,nan-badformat
,Male,0.0-badformat,Yes,InvalidCategory,72.0,,,No,No internet service,No internet service,No internet service-badformat,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1414.65,No
1073-XXCZD,Male,0.0,Yes,No-badformat,55.0,InvalidCategory,Yes,No,InvalidCategory,,No internet service,,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,1443.65,No
0743-HRVFF,Female,0.0,Yes,Yes,51.0,No,No phone service,DSL,No,No,Yes,Yes,Yes,InvalidCategory,One year,Yes,Electronic check,56.15,2898.95,No
4006-HKYHO,Male,0.0,No,,63.0,Yes,No,DSL,Yes,Yes,InvalidCategory,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.7,5309.5,No-badformat
3727-JEZTU,Female,0.0,No,No,1.0-badformat,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,InvalidCategory,No,Mailed check,20.4,20.4,No
8143-ETQTI,Female,,Yes,Yes,23.0,Yes,No-badformat,InvalidCategory,No internet service,No internet service,No internet service,No internet service,No internet service,InvalidCategory,Two year,Yes,Mailed check,19.65,451.55,No
6689-KXGBO,Female,0.0,No,No,1.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.55,50.55,Yes
9667-TKTVZ,Female,0.0,No,No,2.0,Yes,Yes,DSL,No,No,No,InvalidCategory,No,,,Yes,Mailed check,54.35,117.05,No
3657-COGMW,Female,1.0,No,No,52.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,,,No,InvalidCategory,108.1,5839.3,No
8570-KLJYJ,Female,0.0,InvalidCategory,No,36.0,InvalidCategory,Yes,DSL,Yes,,No,No,No,No,One year,InvalidCategory,nan-badformat,54.45,1893.5,No
,Female,0.0,No,No,InvalidCategory,Yes,No,DSL,No,,InvalidCategory,No,No,No,Month-to-month,No,Mailed check,45.35,45.35,No
9473-CBZOP,Female,0.0,No,No,,Yes,InvalidCategory,DSL,Yes,No,Yes,No,No,No,InvalidCategory,No,Mailed check,59.0,1654.45,No-badformat
InvalidCategory,Female,0.0,Yes,Yes,7.0,Yes,No,DSL,Yes,InvalidCategory,Yes,No,Yes,,One year-badformat,No,Electronic check,69.45,,No
6615-NGGZJ,InvalidCategory,0.0,No,No-badformat,14.0,Yes,Yes,Fiber optic,No,Yes-badformat,InvalidCategory,,Yes,Yes,Month-to-month,InvalidCategory,Electronic check,100.55,,Yes
4334-HOWRP,Male,1.0,Yes,No,,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,InvalidCategory,Credit card (automatic),64.95,4546,
4255-DDUOU-badformat,Female,0.0,Yes,Yes,1.0,Yes-badformat,No,No,No internet service,No internet service,InvalidCategory,No internet service,No internet service,No internet service,,Yes,Mailed check,20.5,20.5,Yes
5863-OOKCL,Female,0.0,No,No,10.0,Yes,No,No,InvalidCategory,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,163.2,No
1686-STUHN-badformat,Male-badformat,0.0,,No,42.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,,Bank transfer (automatic),19.8,849.9,No
InvalidCategory,Female,0.0,No,,7.0,No,,DSL,No-badformat,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.05,189.95,No
2984-MIIZL,Male,0.0,No,No,4.0,Yes,No,InvalidCategory,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic)-badformat,74.8,321.9,Yes
0266-GMEAO,Male,0.0,Yes,Yes,InvalidCategory,InvalidCategory,Yes,Fiber optic,Yes,Yes,Yes,InvalidCategory,Yes,Yes,Two year,Yes,Credit card (automatic),114.3,8058.55,No
5590-YRFJT,Female,,Yes,No,20.0,No,No phone service,,No,No,No,No,No-badformat,No,Month-to-month,Yes,Electronic check,24.45,482.8,Yes
5574-NXZIU-badformat,Male,0.0,No,No,63.0,Yes-badformat,No,,InvalidCategory,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.2,7049.75,No
0019-GFNTW,Female,0.0,No,No,56.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),45.05,InvalidCategory,No
4256-ZWTZI,Female,0.0,No,Yes,5.0-badformat,Yes,No,DSL,No,No-badformat,No,Yes,No,No,InvalidCategory,Yes,Mailed check,51.0,286.8,No
8309-PPCED,Female,0.0,Yes,No,72.0,Yes,Yes,InvalidCategory,No,Yes-badformat,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.45,7982.5,No
4098-NAUKP,Male,1.0,Yes,Yes,68.0-badformat,Yes,Yes,Fiber optic,No,Yes,,No,No,No,Month-to-month,Yes,Electronic check,84.65,5683.6,No-badformat
5196-WPYOW,Male,0.0-badformat,Yes,Yes,67.0,Yes,InvalidCategory,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,60.05,3994.05,No
4608-LCIMN,Male,0.0,Yes,Yes,InvalidCategory,Yes,No-badformat,DSL,No,No,No,No-badformat,No,No,Month-to-month,No,Bank transfer (automatic),44.65,369.15,No
1485-YDHMM,Male,0.0,Yes,InvalidCategory,52.0,InvalidCategory,Yes,Fiber optic,No,Yes,No,Yes-badformat,No,Yes,Month-to-month,Yes,Bank transfer (automatic)-badformat,93.25,4631.7,No
4054-CUMIA,Female,0.0,Yes,Yes,18.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service-badformat,No internet service,Month-to-month,Yes,Mailed check,,InvalidCategory,No
0603-TPMIB,,0.0,Yes,Yes,59.0,Yes,Yes,No,,No internet service,No internet service,No internet service,,No internet service,Two year,No,Mailed check,25.45,1534.05,No
2525-GVKQU,Female,0.0,No,No,60.0,Yes,No,No,No internet service,No internet service,No internet service-badformat,No internet service,No internet service,No internet service,Two year,InvalidCategory,Mailed check,20.6,1093,No
8161-QYMTT,Male,0.0,No,No,7.0,Yes,Yes,Fiber optic,No,,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.1,701.3,No
9581-GVBXT,Male,0.0,InvalidCategory,Yes,59.0,No,No phone service,DSL,Yes,No,Yes,No,No,,One year,No,Mailed check,34.8,1980.3,No
5862-BRIXZ,Male,0.0,No,,46.0,No,,DSL,Yes,No,Yes,Yes,Yes,Yes,,Yes-badformat,Bank transfer (automatic),60.75,2893.4,No
5404-GGUKR,Male,0.0,No,No,5.0,Yes,No,DSL-badformat,No,InvalidCategory,No,No,No,No,Month-to-month-badformat,Yes,Electronic check,51.35,262.3,No
3308-JSGML,Male,nan-badformat,Yes,No-badformat,59.0,No,No phone service,DSL,Yes-badformat,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.05,3886.85,No
2126-GSEGL,Female,0.0,Yes,,70.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year-badformat,Yes,Bank transfer (automatic),84.8,5917.55,No
3677-TNKIO,Female,0.0,No,InvalidCategory,14.0,Yes,InvalidCategory,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.0,914,Yes
0440-QEXBZ,Female,0.0,No,No,44.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,2139.1,No
2434-EEVDB,Female,0.0,Yes,No,64.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes-badformat,,Two year,Yes,Credit card (automatic),94.6,5948.7,No
6762-QVYJO,Female,0.0,Yes,Yes,58.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,InvalidCategory,Two year,InvalidCategory,Mailed check,59.75,3624.35,InvalidCategory
6199-IWKGC,Female,1.0,Yes,No,46.0,Yes,,Fiber optic,No,No,No,Yes,Yes,Yes,,No,Electronic check,100.25,4753.85,No
2675-DHUTR-badformat,Male,InvalidCategory,,No,58.0,Yes,Yes,Fiber optic,No,InvalidCategory,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.9,5780.7,
8152-VETUR,Female,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,InvalidCategory,Two year,Yes,Credit card (automatic),97.7-badformat,6869.7,No
InvalidCategory,Female,1.0,InvalidCategory,No,30.0,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,40.3,1172.95,Yes
7446-YPODE,Male,1.0,InvalidCategory,No-badformat,11.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,InvalidCategory,60.25,662.95,No
9522-BNTHX-badformat,Female,1.0-badformat,No,No,34.0-badformat,,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.25,1765.95,InvalidCategory
4676-WLUHT,Male,0.0,No,No,54.0,No,No phone service,DSL,,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),46.2,2431.95,
,Female-badformat,0.0,No,No,3.0,No,No phone service,DSL,,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,155.35,Yes
7980-MHFLQ,Female,0.0,Yes,Yes,72.0,Yes,Yes,,InvalidCategory,InvalidCategory,No internet service,No internet service,No internet service,InvalidCategory,Two year,No,Mailed check-badformat,24.9,1859.2,InvalidCategory
2873-ZLIWT,Female,0.0,InvalidCategory,Yes,40.0,Yes,Yes,Fiber optic,No,InvalidCategory,Yes,Yes,No,No,Month-to-month,Yes,Electronic check-badformat,84.85,3303.05,Yes
,Female,0.0,Yes,Yes,2.0,Yes,No,DSL,No,InvalidCategory,No,No,Yes,,Month-to-month,No,Mailed check,65.7,134.35,Yes
0757-WCUUZ,InvalidCategory,0.0,Yes,Yes,54.0-badformat,Yes,,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),63.35,3409.1,No
1629-DQQVB,Female-badformat,0.0-badformat,No,No,14.0-badformat,Yes,No,,Yes,No-badformat,No,No,InvalidCategory,No,Month-to-month,No,,50.1,709.5,No
1915-IOFGU,InvalidCategory,0.0,,InvalidCategory,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,,Electronic check,70.5,70.5,Yes
3045-XETSH-badformat,Female,0.0,No,No,10.0,Yes,Yes,Fiber optic,,Yes,Yes,No,No,Yes,Month-to-month,Yes-badformat,Electronic check,94.85,953.45,Yes-badformat
0374-AACSZ,Female,0.0,No,No,1.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.15,50.15,No
7239-HZZCX,Male,0.0,No,No,1.0,,No,InvalidCategory,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check-badformat,,,Yes
4872-VXRIL,Male,0.0,No,No,56.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),InvalidCategory,InvalidCategory,No
InvalidCategory,InvalidCategory,0.0,Yes,No,68.0,Yes,No,,Yes,Yes,No,Yes,Yes,,Two year,Yes,Bank transfer (automatic),79.6,5515.8,No
3423-HHXAO,Female,0.0,Yes,,14.0,InvalidCategory,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service-badformat,,Yes,Mailed check,19.5,272,No
9938-TKDGL,Male,0.0,Yes,Yes,68.0,Yes,No,InvalidCategory,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.55,6668,No
0531-ZZJWQ,Male,1.0,Yes,No,55.0,Yes,Yes,Fiber optic,No,InvalidCategory,No,,No,No,Month-to-month,Yes,,74.0,4052.4,InvalidCategory
6537-QLGEX,Female,0.0,InvalidCategory,No-badformat,16.0,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,InvalidCategory,38.9,664.4,No
2688-BHGOG,Male-badformat,1.0,No,No,9.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,,79.55,718.55,No
7683-CBDKJ,Male,0.0,Yes,Yes,14.0,Yes,No,DSL,Yes,Yes,No,No,Yes-badformat,No,Month-to-month,Yes-badformat,Electronic check,65.45,937.6,Yes
0946-CLJTI,InvalidCategory,1.0,Yes,No,58.0,InvalidCategory,Yes,Fiber optic,No,No,Yes,No,Yes,Yes-badformat,Month-to-month,Yes,Electronic check,98.7,5812.6,Yes
3160-TYXLT,Male,0.0,No,No-badformat,53.0,No,,DSL,Yes,InvalidCategory,No,No,No,Yes,Month-to-month,Yes,,46.3,2546.85,No
1325-USMEC,Male,0.0,Yes,No,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),99.35-badformat,6944.5,InvalidCategory
0916-QOFDP,Female,1.0,Yes,Yes,14.0,Yes,Yes,Fiber optic,No,No,InvalidCategory,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.8,1346.3,No
0628-CNQRM,Male,0.0,Yes,Yes,22.0,Yes,No,DSL,Yes,InvalidCategory,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.5,1544.05,Yes
5606-AMZBO,Female,0.0-badformat,Yes,No,10.0,Yes,Yes,Fiber optic,Yes,No-badformat,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.15,765.15,InvalidCategory
